order_id,quantity,unit_price,total_price,pizza_id
1642,1,12.5,12.5,27
3223,1,20.75,20.75,17
14739,1,10.5,10.5,1
14740,1,12.0,12.0,20
14740,1,16.75,16.75,30
14740,1,12.0,12.0,11
14740,1,9.75,9.75,18
14740,1,12.25,12.25,29
14740,1,16.5,16.5,14
14740,1,20.25,20.25,28
14740,1,16.5,16.5,10
12250,1,18.5,18.5,3
12250,1,14.5,14.5,31
12250,1,15.25,15.25,18
11037,1,12.0,12.0,12
11037,1,12.75,12.75,25
11037,1,16.5,16.5,7
11037,1,20.75,20.75,6
10355,1,16.0,16.0,2
14741,1,14.75,14.75,22
14742,1,16.5,16.5,1
14742,1,20.75,20.75,27
14742,1,16.5,16.5,27
14743,1,16.75,16.75,17
14743,1,12.75,12.75,30
14743,1,16.0,16.0,2
14743,1,14.75,14.75,22
14743,1,16.5,16.5,5
14743,1,20.25,20.25,4
14743,1,12.75,12.75,16
14743,1,16.0,16.0,15
14744,1,13.25,13.25,1
14744,1,10.5,10.5,1
10406,1,10.5,10.5,1
11505,1,20.25,20.25,24
14745,1,20.75,20.75,5
14745,1,20.75,20.75,27
14746,1,20.25,20.25,29
14747,1,20.75,20.75,6
14748,1,15.25,15.25,18
14748,1,20.5,20.5,9
14563,1,18.5,18.5,3
14563,1,16.75,16.75,16
14749,1,20.75,20.75,30
14749,1,16.0,16.0,2
14750,1,12.75,12.75,17
14750,1,17.95,17.95,22
6666,1,16.5,16.5,14
7541,1,12.0,12.0,20
7541,1,16.75,16.75,17
7541,1,16.75,16.75,30
7541,1,17.95,17.95,22
5045,1,20.25,20.25,24
5207,1,23.65,23.65,32
14751,1,12.0,12.0,11
14751,1,20.25,20.25,4
11554,1,20.75,20.75,8
11554,1,16.75,16.75,8
11554,1,12.0,12.0,28
14752,1,16.0,16.0,26
14752,1,17.5,17.5,31
9874,1,16.75,16.75,30
9874,1,20.5,20.5,2
1557,1,20.5,20.5,2
108,1,16.75,16.75,25
11719,1,16.0,16.0,2
180,1,20.75,20.75,5
180,1,12.5,12.5,14
12627,1,16.5,16.5,5
12627,1,9.75,9.75,18
12627,1,20.75,20.75,16
14753,1,16.0,16.0,12
14753,1,12.5,12.5,5
14753,1,20.5,20.5,23
14753,1,20.5,20.5,9
9974,1,12.0,12.0,20
9974,1,20.75,20.75,5
112,1,12.0,12.0,26
112,1,15.25,15.25,18
14754,1,14.5,14.5,31
14754,1,16.5,16.5,7
14755,1,16.5,16.5,1
14755,1,12.5,12.5,14
14756,1,16.75,16.75,8
14756,1,20.25,20.25,4
1119,1,12.0,12.0,20
1119,1,20.25,20.25,26
1119,1,12.5,12.5,21
5327,1,20.25,20.25,26
5327,1,20.75,20.75,13
2047,2,12.5,25.0,27
2047,1,12.5,12.5,21
7012,1,20.75,20.75,17
7012,1,12.5,12.5,27
1731,1,10.5,10.5,1
1731,1,12.0,12.0,23
14757,2,16.75,33.5,17
14758,1,20.25,20.25,28
14759,1,16.5,16.5,1
14759,1,10.5,10.5,1
14759,1,12.5,12.5,18
14760,1,16.0,16.0,2
14760,1,12.5,12.5,5
14761,1,16.5,16.5,5
14761,1,12.5,12.5,18
14761,1,16.75,16.75,16
14761,1,12.5,12.5,10
14762,1,20.75,20.75,5
6028,1,11.0,11.0,31
14763,1,16.5,16.5,1
14763,1,10.5,10.5,1
14763,1,20.5,20.5,12
14764,1,18.5,18.5,3
14764,1,10.5,10.5,1
14764,1,12.5,12.5,10
14765,1,16.25,16.25,29
14766,1,15.25,15.25,18
14766,1,20.75,20.75,27
14072,1,20.75,20.75,7
14767,1,16.25,16.25,24
14767,1,11.0,11.0,31
14768,1,12.0,12.0,2
14769,1,14.75,14.75,22
2687,1,12.5,12.5,18
7027,1,16.75,16.75,8
7027,1,12.0,12.0,2
5394,1,16.75,16.75,6
14770,1,12.0,12.0,20
14770,1,16.25,16.25,24
14770,2,20.75,41.5,17
14770,2,16.75,33.5,17
14770,1,12.75,12.75,17
14770,1,17.95,17.95,22
14770,1,16.0,16.0,26
14770,1,16.5,16.5,10
14770,1,12.5,12.5,10
14770,1,20.75,20.75,6
10693,1,20.75,20.75,30
10693,1,16.0,16.0,2
10693,1,12.0,12.0,11
10693,1,10.5,10.5,1
10693,1,12.5,12.5,7
10693,1,12.75,12.75,16
10693,1,20.75,20.75,6
10693,1,12.0,12.0,15
12365,1,12.0,12.0,20
12365,1,12.5,12.5,27
12365,1,20.75,20.75,6
14771,1,20.5,20.5,23
12447,1,20.75,20.75,19
12447,1,13.25,13.25,1
6355,1,20.75,20.75,6
14772,1,20.75,20.75,16
14773,1,12.5,12.5,18
978,1,20.75,20.75,16
14774,1,16.0,16.0,2
14774,1,16.0,16.0,12
14774,1,12.75,12.75,25
11357,1,16.0,16.0,23
6784,1,20.75,20.75,5
6784,1,12.5,12.5,27
6784,1,12.25,12.25,29
6784,1,12.0,12.0,9
14775,1,17.95,17.95,22
14775,1,20.75,20.75,16
14775,1,25.5,25.5,9
14776,1,12.5,12.5,27
14776,1,20.75,20.75,10
14776,1,12.0,12.0,15
14777,1,23.65,23.65,32
14777,1,12.25,12.25,24
14777,1,20.75,20.75,13
14777,1,25.5,25.5,9
3938,1,12.75,12.75,8
3938,1,16.0,16.0,2
3938,1,16.0,16.0,11
157,1,14.75,14.75,22
157,1,20.25,20.25,26
14778,1,12.75,12.75,8
14778,1,16.75,16.75,25
14456,1,12.0,12.0,20
14456,1,16.5,16.5,13
14456,1,16.75,16.75,6
14779,1,14.5,14.5,31
14779,1,16.75,16.75,16
14779,1,20.5,20.5,9
14779,1,12.0,12.0,15
4419,1,12.5,12.5,18
14780,1,16.5,16.5,5
14780,1,12.5,12.5,14
13307,1,17.95,17.95,22
13307,1,12.0,12.0,28
13307,1,20.75,20.75,6
2202,1,20.5,20.5,2
11555,1,12.0,12.0,20
11555,1,16.0,16.0,26
13655,1,12.75,12.75,17
13655,1,17.95,17.95,22
13655,1,16.0,16.0,15
14781,1,20.75,20.75,27
14781,1,20.75,20.75,16
4996,1,20.75,20.75,8
11154,1,13.25,13.25,1
11154,1,20.75,20.75,14
9607,1,20.75,20.75,17
9607,1,16.0,16.0,23
9607,1,20.25,20.25,29
9609,1,16.0,16.0,2
14782,1,20.75,20.75,5
14782,1,12.5,12.5,7
14783,1,16.75,16.75,8
14783,1,12.0,12.0,20
14783,1,16.0,16.0,12
14784,1,16.0,16.0,4
14784,1,12.5,12.5,10
14785,1,17.95,17.95,22
14785,1,20.75,20.75,6
14785,1,12.0,12.0,9
14786,1,15.25,15.25,18
14787,1,20.75,20.75,8
14788,1,16.75,16.75,30
14788,1,10.5,10.5,1
14788,1,12.5,12.5,18
14788,1,12.5,12.5,14
11105,1,20.75,20.75,17
11105,1,17.95,17.95,22
14428,1,14.75,14.75,22
14428,1,20.5,20.5,23
13403,1,12.75,12.75,17
13403,1,10.5,10.5,1
13403,1,20.5,20.5,12
14789,1,16.0,16.0,2
14789,1,20.5,20.5,12
14789,1,20.75,20.75,21
14790,1,16.75,16.75,19
14790,1,20.75,20.75,27
14791,1,17.95,17.95,22
14791,1,20.75,20.75,7
14791,1,12.25,12.25,29
14791,1,12.5,12.5,10
14792,1,16.25,16.25,24
14793,1,12.5,12.5,13
14794,1,20.75,20.75,8
14794,1,12.0,12.0,26
14794,1,9.75,9.75,18
14794,1,20.75,20.75,21
14795,1,16.25,16.25,24
14795,1,16.5,16.5,5
14795,1,20.75,20.75,21
14795,1,16.0,16.0,9
14796,1,12.75,12.75,19
14796,1,16.0,16.0,2
14796,1,17.95,17.95,22
14796,1,20.75,20.75,16
14797,1,20.75,20.75,16
12325,1,12.0,12.0,2
9279,1,20.5,20.5,2
14798,1,12.5,12.5,18
14798,1,9.75,9.75,18
14799,1,16.75,16.75,25
14799,1,12.5,12.5,13
14799,1,20.75,20.75,6
9715,1,12.25,12.25,24
3103,1,12.0,12.0,20
14800,1,16.75,16.75,8
14800,1,17.95,17.95,22
14800,1,20.5,20.5,23
14800,1,9.75,9.75,18
14800,1,20.75,20.75,16
14800,1,20.75,20.75,14
5743,1,16.5,16.5,5
5743,1,12.0,12.0,15
140,1,20.75,20.75,17
14801,1,16.5,16.5,1
14801,1,10.5,10.5,1
14801,1,20.75,20.75,27
14801,1,16.5,16.5,7
14801,1,16.25,16.25,29
14802,1,23.65,23.65,32
14803,1,12.5,12.5,7
6188,1,12.5,12.5,14
14804,1,16.25,16.25,24
14804,1,16.5,16.5,7
5244,1,13.25,13.25,1
14805,1,20.75,20.75,8
14805,1,16.75,16.75,17
14805,1,16.75,16.75,30
14806,1,18.5,18.5,3
14806,1,12.5,12.5,27
14807,1,20.5,20.5,12
14808,1,12.5,12.5,7
14809,1,23.65,23.65,32
14809,1,16.75,16.75,19
14809,1,16.0,16.0,2
14809,1,16.0,16.0,12
14809,1,14.5,14.5,31
14809,1,12.5,12.5,18
14809,1,20.75,20.75,16
14809,1,20.75,20.75,6
14809,1,16.0,16.0,15
14810,1,12.75,12.75,17
14811,1,13.25,13.25,1
14812,1,16.75,16.75,17
14812,1,17.95,17.95,22
14812,1,14.75,14.75,22
14812,1,13.25,13.25,1
14813,1,20.75,20.75,8
14813,1,20.5,20.5,2
14813,1,17.95,17.95,22
14813,1,20.5,20.5,9
14814,1,16.5,16.5,1
14814,1,12.5,12.5,18
14814,1,12.0,12.0,28
14815,1,12.0,12.0,20
14815,1,16.5,16.5,5
14815,1,16.5,16.5,7
14816,1,12.5,12.5,18
14816,1,12.5,12.5,14
14817,1,17.95,17.95,22
14817,1,16.0,16.0,15
4881,1,12.0,12.0,20
4881,1,16.25,16.25,24
4881,1,9.75,9.75,18
4881,1,12.25,12.25,29
3837,1,23.65,23.65,32
3837,1,12.75,12.75,17
3837,1,15.25,15.25,18
3837,1,20.25,20.25,28
14818,1,16.75,16.75,30
14818,1,20.5,20.5,2
14819,1,12.25,12.25,29
12756,1,20.75,20.75,19
12756,1,20.5,20.5,23
2934,1,10.5,10.5,1
2934,1,20.5,20.5,12
2934,1,15.25,15.25,18
2934,1,20.75,20.75,16
14820,1,20.75,20.75,8
14820,1,16.25,16.25,24
14820,1,10.5,10.5,1
14820,1,12.0,12.0,26
9522,1,18.5,18.5,3
9522,1,12.5,12.5,18
9522,1,20.75,20.75,16
9522,1,16.5,16.5,10
14821,1,20.75,20.75,8
14821,1,16.5,16.5,1
4484,1,12.75,12.75,19
4484,1,12.75,12.75,16
4484,1,20.75,20.75,13
14822,1,12.0,12.0,23
14822,1,9.75,9.75,18
2446,1,12.0,12.0,20
2446,1,20.5,20.5,2
2446,1,10.5,10.5,1
14823,1,12.0,12.0,15
2384,1,12.0,12.0,23
2384,1,17.5,17.5,31
7374,1,12.75,12.75,19
7374,1,12.0,12.0,9
7374,1,20.25,20.25,15
14824,1,12.5,12.5,5
14824,1,20.25,20.25,4
14824,1,20.75,20.75,13
14824,1,16.0,16.0,9
14825,1,12.5,12.5,18
14826,1,16.75,16.75,8
14826,1,23.65,23.65,32
14826,1,20.75,20.75,30
14826,1,14.75,14.75,22
10217,1,10.5,10.5,1
14827,1,12.0,12.0,20
5539,1,20.75,20.75,8
5539,1,18.5,18.5,3
5539,1,16.0,16.0,4
14828,1,18.5,18.5,3
14828,1,20.75,20.75,13
14829,1,16.75,16.75,17
14829,1,20.75,20.75,13
13229,1,20.75,20.75,6
14074,1,16.75,16.75,30
2797,1,16.0,16.0,2
2797,1,10.5,10.5,1
2797,1,16.5,16.5,10
11847,1,12.75,12.75,6
14830,1,16.75,16.75,17
13290,1,16.75,16.75,8
13290,1,12.75,12.75,8
13290,1,16.0,16.0,26
13290,1,16.0,16.0,23
13290,1,12.75,12.75,6
13290,1,16.0,16.0,15
14831,1,16.5,16.5,27
14831,1,20.75,20.75,7
2402,1,20.75,20.75,13
14832,1,12.25,12.25,24
14832,1,10.5,10.5,1
14832,1,16.0,16.0,12
14832,1,20.75,20.75,27
14833,1,16.0,16.0,28
1893,1,20.75,20.75,5
1893,1,12.25,12.25,29
83,1,12.75,12.75,8
83,1,20.25,20.25,24
83,1,20.75,20.75,19
83,2,18.5,37.0,3
83,1,17.95,17.95,22
83,1,10.5,10.5,1
83,1,20.25,20.25,4
83,1,16.0,16.0,4
83,1,12.0,12.0,4
83,1,12.5,12.5,7
83,1,12.5,12.5,21
83,1,20.75,20.75,6
83,1,16.0,16.0,15
14834,1,20.75,20.75,21
14181,1,16.25,16.25,29
10490,1,16.75,16.75,6
14835,1,12.75,12.75,6
7475,1,10.5,10.5,1
14836,1,17.95,17.95,22
14836,1,14.75,14.75,22
14836,1,20.75,20.75,7
14836,1,16.0,16.0,15
14837,1,20.75,20.75,27
14837,1,12.0,12.0,28
20,1,16.75,16.75,8
20,1,16.5,16.5,5
20,1,20.75,20.75,27
20,1,20.75,20.75,16
14838,1,20.75,20.75,19
14839,1,20.25,20.25,4
14839,1,9.75,9.75,18
14839,1,12.25,12.25,29
14840,1,20.5,20.5,2
11085,1,16.75,16.75,16
11085,1,16.5,16.5,13
11085,1,16.0,16.0,15
14841,1,20.75,20.75,13
9911,1,16.25,16.25,24
9911,1,20.25,20.25,4
9911,1,12.5,12.5,14
14842,1,12.0,12.0,20
14842,1,20.75,20.75,6
14843,1,20.75,20.75,8
14843,1,12.5,12.5,21
14843,1,20.5,20.5,9
14844,1,12.0,12.0,20
14844,1,12.0,12.0,11
14845,1,20.75,20.75,30
14845,1,16.75,16.75,19
14845,1,12.0,12.0,12
14845,1,20.75,20.75,5
14846,1,16.5,16.5,27
6604,1,16.5,16.5,7
11010,1,21.0,21.0,25
11010,1,15.25,15.25,18
14847,1,20.75,20.75,8
14847,1,16.25,16.25,24
14653,1,20.75,20.75,10
1271,1,12.75,12.75,17
1271,1,12.0,12.0,2
14848,1,20.75,20.75,30
14848,1,16.75,16.75,30
14848,1,20.5,20.5,2
14848,1,15.25,15.25,18
14849,1,20.75,20.75,8
14849,1,20.75,20.75,19
14850,1,16.75,16.75,6
1715,1,18.5,18.5,3
14851,1,20.75,20.75,17
14851,1,16.5,16.5,1
14851,1,20.75,20.75,16
14851,1,12.0,12.0,9
14852,1,12.0,12.0,2
14852,1,16.5,16.5,5
14852,1,12.0,12.0,4
14852,1,12.5,12.5,14
14853,1,20.25,20.25,24
14853,1,12.0,12.0,2
14853,1,18.5,18.5,3
14853,1,13.25,13.25,1
14854,1,16.0,16.0,2
14854,1,10.5,10.5,1
14854,1,16.5,16.5,5
11249,1,16.75,16.75,6
14855,1,20.25,20.25,26
14855,1,12.0,12.0,9
14856,1,20.25,20.25,24
14856,1,16.75,16.75,30
14856,1,20.25,20.25,4
14856,1,20.75,20.75,27
14857,1,16.75,16.75,17
14857,1,20.75,20.75,27
14858,1,18.5,18.5,3
14859,1,12.25,12.25,29
14860,1,16.5,16.5,21
14860,1,12.75,12.75,6
14861,1,12.75,12.75,8
14861,1,12.0,12.0,20
14862,1,20.75,20.75,6
14863,1,20.75,20.75,17
14863,1,12.0,12.0,23
14864,1,16.5,16.5,1
14865,1,10.5,10.5,1
14865,1,20.75,20.75,13
14866,1,16.5,16.5,5
14867,1,15.25,15.25,18
14867,1,20.75,20.75,13
14868,1,12.0,12.0,26
14869,1,35.95,35.95,9
14870,1,16.0,16.0,2
5387,1,16.25,16.25,29
1471,1,16.75,16.75,17
1471,1,20.75,20.75,7
14871,1,12.0,12.0,11
14871,1,20.25,20.25,29
4394,1,16.5,16.5,1
13850,1,16.25,16.25,29
3104,1,12.75,12.75,8
8084,1,20.75,20.75,8
8084,1,12.0,12.0,20
8084,1,23.65,23.65,32
8084,1,12.75,12.75,19
8084,2,13.25,26.5,1
8084,1,20.75,20.75,5
8084,1,16.5,16.5,5
8084,1,20.25,20.25,4
8084,2,12.5,25.0,7
8084,1,20.75,20.75,16
8084,1,20.75,20.75,6
8084,1,16.0,16.0,9
8084,1,12.0,12.0,15
1595,1,12.5,12.5,10
14872,1,16.0,16.0,15
9453,1,20.75,20.75,8
9453,1,20.25,20.25,4
9453,1,16.5,16.5,27
82,1,20.25,20.25,4
82,1,20.75,20.75,6
318,1,12.0,12.0,20
318,1,20.25,20.25,24
318,1,20.75,20.75,5
318,1,20.75,20.75,7
318,1,16.5,16.5,13
14873,1,20.75,20.75,6
11500,1,16.75,16.75,17
11500,1,20.75,20.75,19
11500,1,16.0,16.0,15
9857,1,16.0,16.0,12
14874,1,18.5,18.5,3
14874,1,12.25,12.25,29
5450,1,16.75,16.75,19
14875,1,12.0,12.0,4
14488,1,12.75,12.75,8
14876,1,16.75,16.75,8
14876,1,16.75,16.75,17
14876,1,16.0,16.0,2
14876,1,12.5,12.5,18
14877,2,12.0,24.0,20
14877,1,12.0,12.0,26
12297,1,14.75,14.75,22
12297,1,16.0,16.0,23
12297,1,14.5,14.5,31
12297,1,20.75,20.75,16
12297,1,20.75,20.75,10
14878,1,20.25,20.25,24
14878,1,10.5,10.5,1
14878,1,12.0,12.0,28
9195,1,20.75,20.75,8
14879,1,20.75,20.75,7
14879,1,20.25,20.25,28
14880,1,20.5,20.5,2
14880,1,17.95,17.95,22
13481,1,12.75,12.75,8
13481,1,12.75,12.75,30
11989,1,20.75,20.75,13
14881,1,12.5,12.5,10
4329,1,20.5,20.5,2
4329,1,16.5,16.5,27
13690,1,20.75,20.75,6
1568,1,16.75,16.75,8
1568,1,12.0,12.0,20
1568,1,20.25,20.25,4
4164,1,12.0,12.0,2
4164,1,20.75,20.75,13
14882,1,16.5,16.5,1
14882,1,20.5,20.5,23
12159,1,16.0,16.0,2
12159,1,18.5,18.5,3
14883,1,16.75,16.75,8
14883,1,20.75,20.75,17
14883,1,12.75,12.75,19
14883,1,17.5,17.5,31
14276,1,20.75,20.75,7
14276,1,12.5,12.5,21
7209,1,16.5,16.5,5
7209,1,12.0,12.0,9
14884,2,20.5,41.0,23
14884,1,12.5,12.5,13
10682,1,12.0,12.0,20
10682,1,12.75,12.75,17
10682,1,20.75,20.75,27
14885,1,16.75,16.75,17
14885,1,20.75,20.75,5
14885,1,12.5,12.5,18
8394,1,20.25,20.25,4
8394,1,15.25,15.25,18
14886,1,18.5,18.5,3
14886,1,12.0,12.0,26
14886,1,12.0,12.0,28
2559,1,12.0,12.0,20
2559,1,16.5,16.5,21
2559,1,20.75,20.75,13
2559,1,16.75,16.75,6
14887,1,20.75,20.75,8
14887,1,10.5,10.5,1
14887,1,12.5,12.5,10
14888,1,15.25,15.25,18
14889,1,16.5,16.5,5
14889,1,20.25,20.25,4
14889,1,17.5,17.5,31
14889,1,12.5,12.5,14
14890,1,20.75,20.75,13
14890,1,12.0,12.0,15
14891,1,12.75,12.75,17
14891,1,12.0,12.0,2
14891,1,10.5,10.5,1
14891,1,12.5,12.5,18
14892,1,16.75,16.75,6
14893,1,16.75,16.75,17
14894,1,16.5,16.5,1
14894,1,20.25,20.25,26
14894,1,16.0,16.0,4
14894,1,20.75,20.75,6
4017,1,12.75,12.75,6
77,1,10.5,10.5,1
77,1,16.5,16.5,5
77,1,20.75,20.75,13
14895,3,16.75,50.25,8
14895,2,12.0,24.0,20
14895,1,16.25,16.25,24
14895,1,16.75,16.75,30
14895,1,12.75,12.75,19
14895,1,16.0,16.0,2
14895,1,12.0,12.0,2
14895,1,17.95,17.95,22
14895,1,16.0,16.0,11
14895,1,16.5,16.5,1
14895,2,10.5,21.0,1
14895,1,16.0,16.0,12
14895,2,12.5,25.0,18
14895,1,9.75,9.75,18
14895,1,20.75,20.75,7
14895,2,16.25,32.5,29
14895,1,20.75,20.75,16
14895,1,12.75,12.75,16
14895,2,20.75,41.5,6
14895,1,25.5,25.5,9
14895,1,20.25,20.25,15
14872,1,16.75,16.75,19
5134,1,20.25,20.25,4
14896,1,12.0,12.0,20
14896,1,20.5,20.5,12
14896,1,12.0,12.0,23
14896,1,12.5,12.5,18
14220,1,12.0,12.0,28
739,1,20.5,20.5,2
739,1,16.5,16.5,1
739,1,16.5,16.5,5
739,1,16.0,16.0,4
739,1,14.5,14.5,31
739,1,20.25,20.25,15
14897,1,16.75,16.75,16
14898,1,12.0,12.0,11
14898,1,16.5,16.5,13
14899,1,20.25,20.25,24
14899,1,20.75,20.75,17
14899,1,16.0,16.0,2
14899,1,20.75,20.75,6
14900,1,12.5,12.5,18
7302,1,20.25,20.25,26
13677,1,16.75,16.75,8
13677,1,20.75,20.75,16
14901,1,12.0,12.0,20
14901,1,9.75,9.75,18
14901,1,16.0,16.0,28
14901,1,16.75,16.75,6
8795,1,20.75,20.75,27
8795,1,16.75,16.75,16
14902,1,18.5,18.5,3
5759,1,16.75,16.75,16
14903,1,17.95,17.95,22
94,1,12.0,12.0,2
14904,1,17.95,17.95,22
14904,1,16.25,16.25,29
14905,1,12.25,12.25,29
14905,1,20.75,20.75,21
14906,1,12.0,12.0,20
14906,1,10.5,10.5,1
14906,1,12.25,12.25,29
14907,1,20.75,20.75,30
14907,1,20.75,20.75,6
14908,1,20.75,20.75,17
14908,2,20.5,41.0,23
14909,1,25.5,25.5,9
14909,1,12.0,12.0,15
14910,1,20.75,20.75,8
14910,1,16.0,16.0,26
14910,1,12.5,12.5,13
12709,1,16.25,16.25,24
12709,1,16.5,16.5,1
12709,1,13.25,13.25,1
14911,1,16.75,16.75,17
14911,1,16.5,16.5,5
13742,1,18.5,18.5,3
13742,1,17.95,17.95,22
13742,1,12.0,12.0,26
13742,1,12.5,12.5,10
4520,1,20.75,20.75,5
14912,1,12.5,12.5,10
2207,1,12.75,12.75,8
2207,1,23.65,23.65,32
2207,1,20.75,20.75,21
2207,1,12.75,12.75,16
2271,1,20.75,20.75,8
2271,1,13.25,13.25,1
9065,1,16.5,16.5,5
14913,1,21.0,21.0,25
14913,1,12.5,12.5,18
14914,1,12.75,12.75,25
14914,1,12.0,12.0,26
14914,1,20.25,20.25,4
14915,1,12.75,12.75,17
14915,1,16.0,16.0,2
14915,1,16.5,16.5,5
14915,1,20.5,20.5,9
14916,1,12.0,12.0,15
7287,1,16.75,16.75,30
7287,1,14.5,14.5,31
7287,2,16.25,32.5,29
14917,1,20.75,20.75,5
14917,1,20.25,20.25,15
14917,1,12.0,12.0,15
14918,1,16.25,16.25,24
14918,1,16.5,16.5,5
14918,1,12.5,12.5,7
14918,1,20.25,20.25,15
10162,1,20.75,20.75,8
14919,1,20.5,20.5,2
14919,1,10.5,10.5,1
14919,1,16.0,16.0,28
12926,1,18.5,18.5,3
14920,1,17.95,17.95,22
2578,1,12.75,12.75,8
2578,1,20.75,20.75,14
14921,1,12.75,12.75,8
14922,1,12.0,12.0,20
14922,1,23.65,23.65,32
14922,1,12.0,12.0,2
14922,1,17.95,17.95,22
14922,1,14.75,14.75,22
14922,1,10.5,10.5,1
14922,1,20.25,20.25,26
14922,1,16.0,16.0,26
14922,1,20.25,20.25,4
14922,1,14.5,14.5,31
14922,1,15.25,15.25,18
14922,1,12.5,12.5,13
14922,1,16.75,16.75,6
14922,1,20.25,20.25,15
14923,1,20.75,20.75,30
14923,1,16.5,16.5,5
14923,1,20.5,20.5,23
14923,1,15.25,15.25,18
14924,1,16.5,16.5,5
6877,1,20.75,20.75,13
14925,1,16.5,16.5,1
14925,1,11.0,11.0,31
14926,1,16.75,16.75,8
14926,1,20.5,20.5,23
14926,1,20.75,20.75,16
6780,1,12.0,12.0,20
6780,1,9.75,9.75,18
6780,1,12.75,12.75,6
6780,1,20.25,20.25,15
14927,1,20.75,20.75,17
12938,1,23.65,23.65,32
12938,1,16.0,16.0,4
14928,1,12.0,12.0,20
14928,1,16.5,16.5,14
4196,1,16.75,16.75,8
4196,1,12.0,12.0,20
4196,1,20.25,20.25,4
4196,1,16.0,16.0,28
12483,1,12.5,12.5,13
14929,1,16.75,16.75,17
14929,1,12.75,12.75,17
14929,1,20.75,20.75,19
14929,1,16.0,16.0,2
14929,1,12.0,12.0,2
14929,1,20.25,20.25,26
14929,1,12.0,12.0,23
14929,1,14.5,14.5,31
14929,2,15.25,30.5,18
14929,1,12.75,12.75,6
2246,1,16.5,16.5,13
14930,1,15.25,15.25,18
9050,1,16.25,16.25,29
9050,1,16.0,16.0,28
14931,1,23.65,23.65,32
14931,1,20.75,20.75,19
14931,1,16.0,16.0,2
14932,1,20.25,20.25,28
14933,1,20.5,20.5,12
14933,1,16.0,16.0,9
13344,1,16.0,16.0,12
13344,1,16.75,16.75,25
7855,1,16.5,16.5,27
14934,1,10.5,10.5,1
14934,1,20.5,20.5,9
14935,1,16.75,16.75,19
14935,1,18.5,18.5,3
6156,1,20.75,20.75,14
532,1,13.25,13.25,1
12982,1,16.75,16.75,17
14936,1,17.95,17.95,22
14936,1,15.25,15.25,18
14936,1,12.0,12.0,28
14936,1,12.5,12.5,10
14937,1,16.75,16.75,8
14937,1,12.75,12.75,16
14938,1,10.5,10.5,1
14938,1,35.95,35.95,9
1337,1,23.65,23.65,32
1337,1,20.75,20.75,16
14939,1,17.95,17.95,22
14939,1,12.0,12.0,15
14940,1,16.5,16.5,5
14940,1,16.75,16.75,25
14940,1,20.75,20.75,27
14941,1,12.0,12.0,12
14941,1,12.75,12.75,25
14941,1,16.75,16.75,6
14854,1,16.5,16.5,1
14854,1,16.75,16.75,16
14854,1,20.75,20.75,6
14942,1,16.75,16.75,19
14942,1,12.5,12.5,27
14943,1,20.75,20.75,8
14943,1,12.5,12.5,13
14943,1,25.5,25.5,9
14944,1,14.75,14.75,22
14944,1,20.75,20.75,16
14944,1,20.75,20.75,6
14944,1,12.0,12.0,15
14945,1,20.25,20.25,4
14945,1,12.5,12.5,18
1781,1,20.75,20.75,5
1781,1,20.25,20.25,26
1781,1,12.5,12.5,14
12267,1,17.95,17.95,22
7736,1,18.5,18.5,3
7736,1,17.95,17.95,22
7736,1,20.75,20.75,6
7736,1,16.75,16.75,6
14946,1,20.75,20.75,5
14946,1,20.25,20.25,4
14946,1,20.75,20.75,21
112,1,16.0,16.0,2
14947,1,12.0,12.0,2
14947,1,16.0,16.0,23
14947,1,12.0,12.0,15
14948,1,17.95,17.95,22
14948,1,14.75,14.75,22
14948,1,20.75,20.75,21
14949,1,16.25,16.25,24
14949,1,12.0,12.0,28
14950,1,12.5,12.5,27
14951,1,20.75,20.75,8
14951,1,12.0,12.0,20
14951,1,12.0,12.0,9
14952,1,12.5,12.5,18
14952,1,12.5,12.5,14
14953,1,17.95,17.95,22
14954,1,16.75,16.75,8
14954,1,16.25,16.25,24
14954,1,16.0,16.0,2
14954,1,16.0,16.0,15
14955,1,12.0,12.0,20
14955,1,17.5,17.5,31
12317,1,16.75,16.75,17
12317,1,16.5,16.5,5
5281,1,16.0,16.0,2
14956,1,12.0,12.0,2
14956,1,16.0,16.0,23
14956,1,20.75,20.75,7
14956,1,16.0,16.0,9
14957,1,20.75,20.75,5
14958,1,16.0,16.0,15
14959,1,18.5,18.5,3
14959,1,12.5,12.5,27
14960,1,12.75,12.75,19
14960,1,20.75,20.75,13
5182,1,18.5,18.5,3
14961,1,16.0,16.0,9
14962,1,12.0,12.0,15
14963,1,20.75,20.75,6
14964,1,23.65,23.65,32
14964,1,21.0,21.0,25
11845,1,18.5,18.5,3
9647,1,20.75,20.75,8
9647,1,12.0,12.0,11
9647,1,15.25,15.25,18
9647,1,12.5,12.5,18
9647,1,20.75,20.75,6
9647,1,12.0,12.0,15
14965,1,12.75,12.75,19
14965,1,16.0,16.0,2
14965,1,20.5,20.5,12
14965,1,16.75,16.75,25
14965,1,20.25,20.25,4
14965,1,16.0,16.0,23
14965,1,16.25,16.25,29
14965,1,16.5,16.5,14
14965,2,16.75,33.5,6
3061,1,10.5,10.5,1
6535,1,16.0,16.0,2
6535,1,12.0,12.0,11
6535,1,12.5,12.5,13
14966,1,11.0,11.0,31
14966,1,12.0,12.0,28
14967,1,16.25,16.25,24
14967,1,12.75,12.75,19
